RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,Answer.Q2,RejectionTime,ApprovalTime,Answer.Q5,Description,Input.tweet6,Last30DaysApprovalRate,AutoApprovalTime,Answer.comment,Answer.Q0,AssignmentStatus,NumberOfSimilarHITs,Input.label,AssignmentId,WorkTimeInSeconds,HITTypeId,Expiration,Answer.Q8,Answer.Q9,Answer.Q6,Answer.Q7,Answer.Q4,Reward,Input.control,Answer.Q3,LifetimeInSeconds,Answer.Q1,AutoApprovalDelayInSeconds,MaxAssignments,LifetimeApprovalRate,Input.tweet7,SubmitTime,Input.tweet5,Input.tweet4,Input.tweet3,Input.tweet2,Input.tweet1,Input.tweet0,Keywords,Approve,Last7DaysApprovalRate,Input.tweet9,Input.tweet8
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,ALSHA3DAWJWRO,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 07:16:00 GMT 2013,2KVHJHP4BDDKM83E5DO963G37OEY5N,X,Choice4,,2013/09/18 15:20:17 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (18/18),Wed Sep 18 15:17:08 GMT 2013,,Choice4,Approved,,positive,2GGQ1SNQQ7Q6D4A7453N012TYWK8SU,68,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice3,Choice4,Choice4,Choice4,Choice4,$0.05 ,8,Choice4,,Choice4,28800,3,100% (18/18),"With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/8Bv8iWCMc5",Wed Sep 18 07:17:08 GMT 2013,What Do You Do With a Kinect? http://t.co/0wduEco7TF #xbox #fail #microsoft #kinect,"http://t.co/MHd3DtJmnD Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft... http://t.co/8AhluzHuFJ",@AceyBongos @XboxMadUk @MrJon92 I think it is true Microsoft hasnt said anything An Microsoft is very confident that xboxone has more power,Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/kAJ6SHU3lQ #9to5Mac,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/eBXN7hpMqY,"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/oMzf6L0SMQ",twitter sentiment analysis microsoft positive neutral negative,,100% (18/18),Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/4GPAAI1lXA,Microsoft launches Xbox Music on Web for free: LOS ANGELES     (AP) -- Microsoft is making ... http://t.co/8XQQHfASYZ #TruOptik #BigData
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3C3GL62N7ITA9,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 07:24:50 GMT 2013,2KVHJHP4BDDKM83E5DO963G37OEY5N,X,Choice4,,2013/09/18 15:30:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (12/12),Wed Sep 18 15:25:26 GMT 2013,,Choice4,Approved,,positive,2S0IUB2YU98JNWYRPOC0OBJ9Q8UL9I,36,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice3,Choice4,Choice4,Choice4,Choice4,$0.05 ,8,Choice4,,Choice4,28800,3,100% (12/12),"With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/8Bv8iWCMc5",Wed Sep 18 07:25:26 GMT 2013,What Do You Do With a Kinect? http://t.co/0wduEco7TF #xbox #fail #microsoft #kinect,"http://t.co/MHd3DtJmnD Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft... http://t.co/8AhluzHuFJ",@AceyBongos @XboxMadUk @MrJon92 I think it is true Microsoft hasnt said anything An Microsoft is very confident that xboxone has more power,Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/kAJ6SHU3lQ #9to5Mac,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/eBXN7hpMqY,"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/oMzf6L0SMQ",twitter sentiment analysis microsoft positive neutral negative,,100% (12/12),Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/4GPAAI1lXA,Microsoft launches Xbox Music on Web for free: LOS ANGELES     (AP) -- Microsoft is making ... http://t.co/8XQQHfASYZ #TruOptik #BigData
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3B474LIYGQ6DO,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:23:35 GMT 2013,2DJINMHGYQ4J9RFHKW6MOFOY0ZC8L8,X,Choice3,,2013/09/18 14:25:17 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/nYzXu0qMWz,100% (27/27),Wed Sep 18 14:24:47 GMT 2013,GOOD ATTEMPT,Choice5,Approved,,negative,273AT2D5NQYNBJ8WE4752YMNKGG48I,72,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice3,Choice4,Choice5,Choice3,Choice5,$0.05 ,2,Choice4,,Choice2,28800,3,100% (27/27),RT @JackScottAU: I'm fairly confident that Microsoft never intended for any of their code to ever be used in a unit test. GAHHHHHHHHHHH. #h,Wed Sep 18 06:24:47 GMT 2013,Microsoft is about to get Scroogled http://t.co/96ysxENwmm,"With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressWith Android plateauing... http://t.co/4Ly5FYSOCW",#XboxMusic launches on #iOS and #Android. Microsoft released most of their products on Android. Contrary Google releases none and block some,RT @UberFacts: Apple's iPhone is now worth more than all of Microsoft.,WeezyF I leave the pussy microsoft like windows vista WeezyF,Microsoft buys Nokia device business -  Say what you will about Steve... http://t.co/hxEAWx0whj  #RistoSiilasmaa #StephenElop #WindowsPhone,twitter sentiment analysis microsoft positive neutral negative,,100% (27/27),"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web:    REDMOND, Wash.     S... http://t.co/NFL2sUkukY",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/AvTsqMbYaS
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:18:51 GMT 2013,2DJINMHGYQ4J9RFHKW6MOFOY0ZC8L8,X,Choice3,,2013/09/18 14:20:18 +0000,Choice2,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/nYzXu0qMWz,100% (63/63),Wed Sep 18 14:19:50 GMT 2013,,Choice3,Approved,,negative,2OJILKH1Q6SVWCMEM7HUFL5OJFT0JH,59,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice2,Choice4,Choice3,Choice3,Choice4,$0.05 ,2,Choice4,,Choice2,28800,3,100% (63/63),RT @JackScottAU: I'm fairly confident that Microsoft never intended for any of their code to ever be used in a unit test. GAHHHHHHHHHHH. #h,Wed Sep 18 06:19:50 GMT 2013,Microsoft is about to get Scroogled http://t.co/96ysxENwmm,"With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressWith Android plateauing... http://t.co/4Ly5FYSOCW",#XboxMusic launches on #iOS and #Android. Microsoft released most of their products on Android. Contrary Google releases none and block some,RT @UberFacts: Apple's iPhone is now worth more than all of Microsoft.,WeezyF I leave the pussy microsoft like windows vista WeezyF,Microsoft buys Nokia device business -  Say what you will about Steve... http://t.co/hxEAWx0whj  #RistoSiilasmaa #StephenElop #WindowsPhone,twitter sentiment analysis microsoft positive neutral negative,,100% (63/63),"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web:    REDMOND, Wash.     S... http://t.co/NFL2sUkukY",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/AvTsqMbYaS
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1DU8ERYMY6P9S,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 05:53:41 GMT 2013,2DJINMHGYQ4J9RFHKW6MOFOY0ZC8L8,X,Choice3,,2013/09/18 13:55:18 +0000,Choice1,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/nYzXu0qMWz,100% (21/21),Wed Sep 18 13:54:05 GMT 2013,,Choice2,Approved,,negative,2RQW2GTP9RA7Y91SFR0Y1OF7833PU9,24,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice1,Choice4,Choice2,Choice3,Choice5,$0.05 ,2,Choice4,,Choice1,28800,3,100% (21/21),RT @JackScottAU: I'm fairly confident that Microsoft never intended for any of their code to ever be used in a unit test. GAHHHHHHHHHHH. #h,Wed Sep 18 05:54:05 GMT 2013,Microsoft is about to get Scroogled http://t.co/96ysxENwmm,"With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressWith Android plateauing... http://t.co/4Ly5FYSOCW",#XboxMusic launches on #iOS and #Android. Microsoft released most of their products on Android. Contrary Google releases none and block some,RT @UberFacts: Apple's iPhone is now worth more than all of Microsoft.,WeezyF I leave the pussy microsoft like windows vista WeezyF,Microsoft buys Nokia device business -  Say what you will about Steve... http://t.co/hxEAWx0whj  #RistoSiilasmaa #StephenElop #WindowsPhone,twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web:    REDMOND, Wash.     S... http://t.co/NFL2sUkukY",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/AvTsqMbYaS
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1DU8ERYMY6P9S,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 05:55:18 GMT 2013,20R2NJKM05BMPXZNCHTG2P9RCOAGB8,X,Choice3,,2013/09/18 14:00:17 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Microsoft launches Xbox Music on Web for free: The expansion beyond Windows 8 devices and Xbox game consoles s... http://t.co/PLOMtutugH,100% (21/21),Wed Sep 18 13:55:43 GMT 2013,,Choice2,Approved,,positive,22FQQ7Q67051WOHT5MTTZC1XU0YWC0,25,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice3,Choice4,Choice2,Choice3,Choice3,$0.05 ,6,Choice4,,Choice1,28800,3,100% (21/21),"Microsoft's Xbox music streaming service to launch on iOS, Android http://t.co/r6gvDFCn0Y",Wed Sep 18 05:55:43 GMT 2013,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","@OfficialCplus Provides amazing paint jobs on 100% official microsoft controllers. Not only do they use the best paints,  they also add mods",Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/om69bTGnAA #9to5mac,"I don't get it. ""Elop moves from long shot to shoo-in as next Microsoft CEO"" http://t.co/P4NJDKgMwE",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),"http://t.co/1LqjCfS8Jc un anno per farlo e la modalit offline arriver tra mesi.  uno scherzo, MS?",#Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AH1OF8SMYHFGO,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:38:47 GMT 2013,20R2NJKM05BMPXZNCHTG2P9RCOAGB8,,Choice3,,2013/09/18 14:50:16 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Microsoft launches Xbox Music on Web for free: The expansion beyond Windows 8 devices and Xbox game consoles s... http://t.co/PLOMtutugH,100% (31/31),Wed Sep 18 14:46:22 GMT 2013,,Choice4,Approved,,positive,25CI62NJQ21783EF42XBTLCVMVCNV1,455,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice6,Choice4,Choice4,Choice3,Choice6,$0.05 ,6,Choice4,,Choice4,28800,3,100% (31/31),"Microsoft's Xbox music streaming service to launch on iOS, Android http://t.co/r6gvDFCn0Y",Wed Sep 18 06:46:22 GMT 2013,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","@OfficialCplus Provides amazing paint jobs on 100% official microsoft controllers. Not only do they use the best paints,  they also add mods",Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/om69bTGnAA #9to5mac,"I don't get it. ""Elop moves from long shot to shoo-in as next Microsoft CEO"" http://t.co/P4NJDKgMwE",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",twitter sentiment analysis microsoft positive neutral negative,X,100% (31/31),"http://t.co/1LqjCfS8Jc un anno per farlo e la modalit offline arriver tra mesi.  uno scherzo, MS?",#Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AFAJMHG41F7Q9,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:57:57 GMT 2013,20R2NJKM05BMPXZNCHTG2P9RCOAGB8,,Choice3,,2013/09/18 15:05:16 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",Microsoft launches Xbox Music on Web for free: The expansion beyond Windows 8 devices and Xbox game consoles s... http://t.co/PLOMtutugH,100% (26/26),Wed Sep 18 15:00:25 GMT 2013,,Choice4,Approved,,positive,2Y4CF0CP5KXPZMSOWIPGDPM7VIOWX4,148,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice3,Choice4,Choice4,Choice3,Choice6,$0.05 ,6,Choice4,,Choice4,28800,3,100% (26/26),"Microsoft's Xbox music streaming service to launch on iOS, Android http://t.co/r6gvDFCn0Y",Wed Sep 18 07:00:25 GMT 2013,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","@OfficialCplus Provides amazing paint jobs on 100% official microsoft controllers. Not only do they use the best paints,  they also add mods",Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/om69bTGnAA #9to5mac,"I don't get it. ""Elop moves from long shot to shoo-in as next Microsoft CEO"" http://t.co/P4NJDKgMwE",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",twitter sentiment analysis microsoft positive neutral negative,X,100% (26/26),"http://t.co/1LqjCfS8Jc un anno per farlo e la modalit offline arriver tra mesi.  uno scherzo, MS?",#Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3C3GL62N7ITA9,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 07:27:58 GMT 2013,24XSVGULF395Y0BTUM6SCNYNLSGAOU,X,Choice3,,2013/09/18 15:30:18 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (12/12),Wed Sep 18 15:28:26 GMT 2013,,Choice4,Approved,,positive,2C5IPDOBDDP8VN1Q8Y486MB3YNTC1L,28,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice3,Choice4,Choice4,Choice3,Choice5,$0.05 ,7,Choice4,,Choice4,28800,3,100% (12/12),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Wed Sep 18 07:28:26 GMT 2013,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/YoqaFRdO39,"@fvckthaao ""this is ___ from microsoft"" omg, remember that? they would not shut up.. hahahaha.",RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/QnqPzhxVAV",Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/5N38UkEhQV #microsoft,twitter sentiment analysis microsoft positive neutral negative,,100% (12/12),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",Microsoft News: Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/XgHPrkCtjl
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,ALSHA3DAWJWRO,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 07:17:20 GMT 2013,24XSVGULF395Y0BTUM6SCNYNLSGAOU,,Choice4,,2013/09/18 15:20:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (18/18),Wed Sep 18 15:18:34 GMT 2013,,Choice5,Approved,,positive,2UET6YTWX4H3N6UHIY09PI6IRBU2XT,74,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice4,Choice4,Choice5,Choice4,Choice2,$0.05 ,7,Choice4,,Choice4,28800,3,100% (18/18),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Wed Sep 18 07:18:34 GMT 2013,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/YoqaFRdO39,"@fvckthaao ""this is ___ from microsoft"" omg, remember that? they would not shut up.. hahahaha.",RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/QnqPzhxVAV",Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/5N38UkEhQV #microsoft,twitter sentiment analysis microsoft positive neutral negative,X,100% (18/18),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",Microsoft News: Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/XgHPrkCtjl
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AFAJMHG41F7Q9,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:42:26 GMT 2013,24XSVGULF395Y0BTUM6SCNYNLSGAOU,X,Choice3,,2013/09/18 14:45:16 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (26/26),Wed Sep 18 14:43:54 GMT 2013,,Choice4,Approved,,positive,2VJGNTBJ3MMD39KVL8X2THB9UXFWA0,88,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice4,Choice4,Choice4,Choice3,Choice2,$0.05 ,7,Choice4,,Choice4,28800,3,100% (26/26),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Wed Sep 18 06:43:54 GMT 2013,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/YoqaFRdO39,"@fvckthaao ""this is ___ from microsoft"" omg, remember that? they would not shut up.. hahahaha.",RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/QnqPzhxVAV",Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/5N38UkEhQV #microsoft,twitter sentiment analysis microsoft positive neutral negative,,100% (26/26),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",Microsoft News: Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/XgHPrkCtjl
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 05:56:19 GMT 2013,29BMOFXRDS4II5J4R8OJOM11CJZTW9,,Choice3,,2013/09/18 14:00:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (63/63),Wed Sep 18 13:57:41 GMT 2013,,Choice4,Approved,,negative,2CI45UUKQOYGTM171DZOP010FCBWET,82,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice4,Choice4,Choice4,Choice3,Choice4,$0.05 ,1,Choice4,,Choice1,28800,3,100% (63/63),"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/8U4f5KB8Ow",Wed Sep 18 05:57:41 GMT 2013,"New post: ""Microsoft expands Xbox Music service to Web and devices"" http://t.co/vnJIbQyOWu","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zvimDf4IRt","@Opn01 Well he's a guy from Microsoft, so I doubt he'd wanna blurt something like that out! @RyougaSaotome",http://t.co/YflgR9uPxo  microsoft access 2007,"Attention: Apple, Microsoft, Google, and other tech companies. your products are not impressive until you release holograms",Microsoft launches Xbox Music on Web for free http://t.co/saiDFuszVr,twitter sentiment analysis microsoft positive neutral negative,X,100% (63/63),Microsoft launches Xbox Music on Web for free http://t.co/SdEmkFSFvK,my dad got me open office which is probably the ghetto version of microsoft office oh
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3B474LIYGQ6DO,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:28:27 GMT 2013,29BMOFXRDS4II5J4R8OJOM11CJZTW9,,Choice3,,2013/09/18 14:30:17 +0000,Choice5,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (27/27),Wed Sep 18 14:29:53 GMT 2013,GOOD ATTEMPT,Choice5,Approved,,negative,2FMUKQOYGNIW7RXE21R197SVOU9HZM,86,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice5,Choice4,Choice5,Choice3,Choice5,$0.05 ,1,Choice3,,Choice2,28800,3,100% (27/27),"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/8U4f5KB8Ow",Wed Sep 18 06:29:53 GMT 2013,"New post: ""Microsoft expands Xbox Music service to Web and devices"" http://t.co/vnJIbQyOWu","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zvimDf4IRt","@Opn01 Well he's a guy from Microsoft, so I doubt he'd wanna blurt something like that out! @RyougaSaotome",http://t.co/YflgR9uPxo  microsoft access 2007,"Attention: Apple, Microsoft, Google, and other tech companies. your products are not impressive until you release holograms",Microsoft launches Xbox Music on Web for free http://t.co/saiDFuszVr,twitter sentiment analysis microsoft positive neutral negative,X,100% (27/27),Microsoft launches Xbox Music on Web for free http://t.co/SdEmkFSFvK,my dad got me open office which is probably the ghetto version of microsoft office oh
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A2FX9JQSS8NL7K,,Wed Sep 18 05:26:31 GMT 2013,1800,Wed Sep 18 06:31:35 GMT 2013,29BMOFXRDS4II5J4R8OJOM11CJZTW9,,Choice3,,2013/09/18 14:35:17 +0000,Choice5,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (27/27),Wed Sep 18 14:32:19 GMT 2013,,Choice5,Approved,,negative,2UKSZVXX2Q450YPW2J7NRW1N0S5P76,44,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:31 GMT 2013,Choice5,Choice4,Choice5,Choice3,Choice5,$0.05 ,1,Choice4,,Choice2,28800,3,100% (27/27),"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/8U4f5KB8Ow",Wed Sep 18 06:32:19 GMT 2013,"New post: ""Microsoft expands Xbox Music service to Web and devices"" http://t.co/vnJIbQyOWu","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zvimDf4IRt","@Opn01 Well he's a guy from Microsoft, so I doubt he'd wanna blurt something like that out! @RyougaSaotome",http://t.co/YflgR9uPxo  microsoft access 2007,"Attention: Apple, Microsoft, Google, and other tech companies. your products are not impressive until you release holograms",Microsoft launches Xbox Music on Web for free http://t.co/saiDFuszVr,twitter sentiment analysis microsoft positive neutral negative,X,100% (27/27),Microsoft launches Xbox Music on Web for free http://t.co/SdEmkFSFvK,my dad got me open office which is probably the ghetto version of microsoft office oh
