HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.tweet0,Input.tweet1,Input.tweet2,Input.tweet3,Input.tweet4,Input.tweet5,Input.tweet6,Input.tweet7,Input.tweet8,Input.tweet9,Input.control,Input.label,Answer.Q0,Answer.Q1,Answer.Q2,Answer.Q3,Answer.Q4,Answer.Q5,Answer.Q6,Answer.Q7,Answer.Q8,Answer.Q9,Answer.comment,Approve,Reject
2KVHJHP4BDDKM83E5DO963G37OEY5N,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2GGQ1SNQQ7Q6D4A7453N012TYWK8SU,ALSHA3DAWJWRO,Approved,Wed Sep 18 07:16:00 GMT 2013,Wed Sep 18 07:17:08 GMT 2013,Wed Sep 18 15:17:08 GMT 2013,2013/09/18 15:20:17 +0000,,,68,100% (18/18),100% (18/18),100% (18/18),"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/oMzf6L0SMQ",Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/eBXN7hpMqY,Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/kAJ6SHU3lQ #9to5Mac,@AceyBongos @XboxMadUk @MrJon92 I think it is true Microsoft hasnt said anything An Microsoft is very confident that xboxone has more power,"http://t.co/MHd3DtJmnD Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft... http://t.co/8AhluzHuFJ",What Do You Do With a Kinect? http://t.co/0wduEco7TF #xbox #fail #microsoft #kinect,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/8Bv8iWCMc5",Microsoft launches Xbox Music on Web for free: LOS ANGELES     (AP) -- Microsoft is making ... http://t.co/8XQQHfASYZ #TruOptik #BigData,Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/4GPAAI1lXA,8,positive,Choice4,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,Choice4,Choice3,Choice4,,,
2KVHJHP4BDDKM83E5DO963G37OEY5N,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2S0IUB2YU98JNWYRPOC0OBJ9Q8UL9I,A3C3GL62N7ITA9,Approved,Wed Sep 18 07:24:50 GMT 2013,Wed Sep 18 07:25:26 GMT 2013,Wed Sep 18 15:25:26 GMT 2013,2013/09/18 15:30:17 +0000,,,36,100% (12/12),100% (12/12),100% (12/12),"Microsoft Bringing Xbox Music To Android  Unlimited Streaming For Subscribers, No Offline Mode http://t.co/oMzf6L0SMQ",Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/eBXN7hpMqY,Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/kAJ6SHU3lQ #9to5Mac,@AceyBongos @XboxMadUk @MrJon92 I think it is true Microsoft hasnt said anything An Microsoft is very confident that xboxone has more power,"http://t.co/MHd3DtJmnD Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft... http://t.co/8AhluzHuFJ",What Do You Do With a Kinect? http://t.co/0wduEco7TF #xbox #fail #microsoft #kinect,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/8Bv8iWCMc5",Microsoft launches Xbox Music on Web for free: LOS ANGELES     (AP) -- Microsoft is making ... http://t.co/8XQQHfASYZ #TruOptik #BigData,Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/4GPAAI1lXA,8,positive,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,,,
2DJINMHGYQ4J9RFHKW6MOFOY0ZC8L8,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,273AT2D5NQYNBJ8WE4752YMNKGG48I,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:23:35 GMT 2013,Wed Sep 18 06:24:47 GMT 2013,Wed Sep 18 14:24:47 GMT 2013,2013/09/18 14:25:17 +0000,,,72,100% (27/27),100% (27/27),100% (27/27),Microsoft buys Nokia device business -  Say what you will about Steve... http://t.co/hxEAWx0whj  #RistoSiilasmaa #StephenElop #WindowsPhone,WeezyF I leave the pussy microsoft like windows vista WeezyF,RT @UberFacts: Apple's iPhone is now worth more than all of Microsoft.,#XboxMusic launches on #iOS and #Android. Microsoft released most of their products on Android. Contrary Google releases none and block some,"With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressWith Android plateauing... http://t.co/4Ly5FYSOCW",Microsoft is about to get Scroogled http://t.co/96ysxENwmm,microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/nYzXu0qMWz,RT @JackScottAU: I'm fairly confident that Microsoft never intended for any of their code to ever be used in a unit test. GAHHHHHHHHHHH. #h,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/AvTsqMbYaS,"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web:    REDMOND, Wash.     S... http://t.co/NFL2sUkukY",2,negative,Choice5,Choice2,Choice3,Choice4,Choice5,Choice3,Choice5,Choice3,Choice3,Choice4,GOOD ATTEMPT,,
2DJINMHGYQ4J9RFHKW6MOFOY0ZC8L8,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2OJILKH1Q6SVWCMEM7HUFL5OJFT0JH,A1UYEKLO65NE9A,Approved,Wed Sep 18 06:18:51 GMT 2013,Wed Sep 18 06:19:50 GMT 2013,Wed Sep 18 14:19:50 GMT 2013,2013/09/18 14:20:18 +0000,,,59,100% (63/63),100% (63/63),100% (63/63),Microsoft buys Nokia device business -  Say what you will about Steve... http://t.co/hxEAWx0whj  #RistoSiilasmaa #StephenElop #WindowsPhone,WeezyF I leave the pussy microsoft like windows vista WeezyF,RT @UberFacts: Apple's iPhone is now worth more than all of Microsoft.,#XboxMusic launches on #iOS and #Android. Microsoft released most of their products on Android. Contrary Google releases none and block some,"With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressWith Android plateauing... http://t.co/4Ly5FYSOCW",Microsoft is about to get Scroogled http://t.co/96ysxENwmm,microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/nYzXu0qMWz,RT @JackScottAU: I'm fairly confident that Microsoft never intended for any of their code to ever be used in a unit test. GAHHHHHHHHHHH. #h,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/AvTsqMbYaS,"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web:    REDMOND, Wash.     S... http://t.co/NFL2sUkukY",2,negative,Choice3,Choice2,Choice3,Choice4,Choice4,Choice2,Choice3,Choice3,Choice2,Choice4,,,
2DJINMHGYQ4J9RFHKW6MOFOY0ZC8L8,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2RQW2GTP9RA7Y91SFR0Y1OF7833PU9,A1DU8ERYMY6P9S,Approved,Wed Sep 18 05:53:41 GMT 2013,Wed Sep 18 05:54:05 GMT 2013,Wed Sep 18 13:54:05 GMT 2013,2013/09/18 13:55:18 +0000,,,24,100% (21/21),100% (21/21),100% (21/21),Microsoft buys Nokia device business -  Say what you will about Steve... http://t.co/hxEAWx0whj  #RistoSiilasmaa #StephenElop #WindowsPhone,WeezyF I leave the pussy microsoft like windows vista WeezyF,RT @UberFacts: Apple's iPhone is now worth more than all of Microsoft.,#XboxMusic launches on #iOS and #Android. Microsoft released most of their products on Android. Contrary Google releases none and block some,"With Android plateauing, can Microsoft take advantage? - Indian Express: Indian ExpressWith Android plateauing... http://t.co/4Ly5FYSOCW",Microsoft is about to get Scroogled http://t.co/96ysxENwmm,microsoft office 2007  windows xp torrent:   -   !   ... http://t.co/nYzXu0qMWz,RT @JackScottAU: I'm fairly confident that Microsoft never intended for any of their code to ever be used in a unit test. GAHHHHHHHHHHH. #h,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/AvTsqMbYaS,"Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web:    REDMOND, Wash.     S... http://t.co/NFL2sUkukY",2,negative,Choice2,Choice1,Choice3,Choice4,Choice5,Choice1,Choice2,Choice3,Choice1,Choice4,,,
20R2NJKM05BMPXZNCHTG2P9RCOAGB8,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,22FQQ7Q67051WOHT5MTTZC1XU0YWC0,A1DU8ERYMY6P9S,Approved,Wed Sep 18 05:55:18 GMT 2013,Wed Sep 18 05:55:43 GMT 2013,Wed Sep 18 13:55:43 GMT 2013,2013/09/18 14:00:17 +0000,,,25,100% (21/21),100% (21/21),100% (21/21),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"I don't get it. ""Elop moves from long shot to shoo-in as next Microsoft CEO"" http://t.co/P4NJDKgMwE",Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/om69bTGnAA #9to5mac,"@OfficialCplus Provides amazing paint jobs on 100% official microsoft controllers. Not only do they use the best paints,  they also add mods","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",Microsoft launches Xbox Music on Web for free: The expansion beyond Windows 8 devices and Xbox game consoles s... http://t.co/PLOMtutugH,"Microsoft's Xbox music streaming service to launch on iOS, Android http://t.co/r6gvDFCn0Y",#Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"http://t.co/1LqjCfS8Jc un anno per farlo e la modalit offline arriver tra mesi.  uno scherzo, MS?",6,positive,Choice2,Choice1,Choice3,Choice4,Choice3,Choice3,Choice2,Choice3,Choice3,Choice4,,,
20R2NJKM05BMPXZNCHTG2P9RCOAGB8,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,25CI62NJQ21783EF42XBTLCVMVCNV1,AH1OF8SMYHFGO,Approved,Wed Sep 18 06:38:47 GMT 2013,Wed Sep 18 06:46:22 GMT 2013,Wed Sep 18 14:46:22 GMT 2013,2013/09/18 14:50:16 +0000,,,455,100% (31/31),100% (31/31),100% (31/31),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"I don't get it. ""Elop moves from long shot to shoo-in as next Microsoft CEO"" http://t.co/P4NJDKgMwE",Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/om69bTGnAA #9to5mac,"@OfficialCplus Provides amazing paint jobs on 100% official microsoft controllers. Not only do they use the best paints,  they also add mods","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",Microsoft launches Xbox Music on Web for free: The expansion beyond Windows 8 devices and Xbox game consoles s... http://t.co/PLOMtutugH,"Microsoft's Xbox music streaming service to launch on iOS, Android http://t.co/r6gvDFCn0Y",#Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"http://t.co/1LqjCfS8Jc un anno per farlo e la modalit offline arriver tra mesi.  uno scherzo, MS?",6,positive,Choice4,Choice4,Choice3,Choice4,Choice6,Choice6,Choice4,Choice3,Choice6,Choice4,,,
20R2NJKM05BMPXZNCHTG2P9RCOAGB8,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2Y4CF0CP5KXPZMSOWIPGDPM7VIOWX4,AFAJMHG41F7Q9,Approved,Wed Sep 18 06:57:57 GMT 2013,Wed Sep 18 07:00:25 GMT 2013,Wed Sep 18 15:00:25 GMT 2013,2013/09/18 15:05:16 +0000,,,148,100% (26/26),100% (26/26),100% (26/26),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"I don't get it. ""Elop moves from long shot to shoo-in as next Microsoft CEO"" http://t.co/P4NJDKgMwE",Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/om69bTGnAA #9to5mac,"@OfficialCplus Provides amazing paint jobs on 100% official microsoft controllers. Not only do they use the best paints,  they also add mods","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",Microsoft launches Xbox Music on Web for free: The expansion beyond Windows 8 devices and Xbox game consoles s... http://t.co/PLOMtutugH,"Microsoft's Xbox music streaming service to launch on iOS, Android http://t.co/r6gvDFCn0Y",#Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"http://t.co/1LqjCfS8Jc un anno per farlo e la modalit offline arriver tra mesi.  uno scherzo, MS?",6,positive,Choice4,Choice4,Choice3,Choice4,Choice6,Choice3,Choice4,Choice3,Choice3,Choice4,,,
24XSVGULF395Y0BTUM6SCNYNLSGAOU,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2C5IPDOBDDP8VN1Q8Y486MB3YNTC1L,A3C3GL62N7ITA9,Approved,Wed Sep 18 07:27:58 GMT 2013,Wed Sep 18 07:28:26 GMT 2013,Wed Sep 18 15:28:26 GMT 2013,2013/09/18 15:30:18 +0000,,,28,100% (12/12),100% (12/12),100% (12/12),Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/5N38UkEhQV #microsoft,"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/QnqPzhxVAV",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"@fvckthaao ""this is ___ from microsoft"" omg, remember that? they would not shut up.. hahahaha.",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/YoqaFRdO39,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Microsoft News: Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/XgHPrkCtjl,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",7,positive,Choice4,Choice4,Choice3,Choice4,Choice5,Choice3,Choice4,Choice3,Choice3,Choice4,,,
24XSVGULF395Y0BTUM6SCNYNLSGAOU,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2UET6YTWX4H3N6UHIY09PI6IRBU2XT,ALSHA3DAWJWRO,Approved,Wed Sep 18 07:17:20 GMT 2013,Wed Sep 18 07:18:34 GMT 2013,Wed Sep 18 15:18:34 GMT 2013,2013/09/18 15:20:17 +0000,,,74,100% (18/18),100% (18/18),100% (18/18),Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/5N38UkEhQV #microsoft,"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/QnqPzhxVAV",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"@fvckthaao ""this is ___ from microsoft"" omg, remember that? they would not shut up.. hahahaha.",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/YoqaFRdO39,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Microsoft News: Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/XgHPrkCtjl,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",7,positive,Choice5,Choice4,Choice4,Choice4,Choice2,Choice4,Choice5,Choice4,Choice4,Choice4,,,
24XSVGULF395Y0BTUM6SCNYNLSGAOU,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2VJGNTBJ3MMD39KVL8X2THB9UXFWA0,AFAJMHG41F7Q9,Approved,Wed Sep 18 06:42:26 GMT 2013,Wed Sep 18 06:43:54 GMT 2013,Wed Sep 18 14:43:54 GMT 2013,2013/09/18 14:45:16 +0000,,,88,100% (26/26),100% (26/26),100% (26/26),Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/5N38UkEhQV #microsoft,"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/QnqPzhxVAV",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @KingQuagmire: #Microsoft Sending Out Replies to ID@Xbox Applicants http://t.co/KlLk7w2ZRN #XboxOne,"@fvckthaao ""this is ___ from microsoft"" omg, remember that? they would not shut up.. hahahaha.",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/YoqaFRdO39,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Microsoft News: Microsoft doubles down on Xbox Music with revamped service  including iOS ... - VentureBeat http://t.co/XgHPrkCtjl,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",7,positive,Choice4,Choice4,Choice3,Choice4,Choice2,Choice4,Choice4,Choice3,Choice4,Choice4,,,
29BMOFXRDS4II5J4R8OJOM11CJZTW9,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2CI45UUKQOYGTM171DZOP010FCBWET,A1UYEKLO65NE9A,Approved,Wed Sep 18 05:56:19 GMT 2013,Wed Sep 18 05:57:41 GMT 2013,Wed Sep 18 13:57:41 GMT 2013,2013/09/18 14:00:17 +0000,,,82,100% (63/63),100% (63/63),100% (63/63),Microsoft launches Xbox Music on Web for free http://t.co/saiDFuszVr,"Attention: Apple, Microsoft, Google, and other tech companies. your products are not impressive until you release holograms",http://t.co/YflgR9uPxo  microsoft access 2007,"@Opn01 Well he's a guy from Microsoft, so I doubt he'd wanna blurt something like that out! @RyougaSaotome","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zvimDf4IRt","New post: ""Microsoft expands Xbox Music service to Web and devices"" http://t.co/vnJIbQyOWu",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/8U4f5KB8Ow",my dad got me open office which is probably the ghetto version of microsoft office oh,Microsoft launches Xbox Music on Web for free http://t.co/SdEmkFSFvK,1,negative,Choice4,Choice1,Choice3,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,Choice4,,,
29BMOFXRDS4II5J4R8OJOM11CJZTW9,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2FMUKQOYGNIW7RXE21R197SVOU9HZM,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:28:27 GMT 2013,Wed Sep 18 06:29:53 GMT 2013,Wed Sep 18 14:29:53 GMT 2013,2013/09/18 14:30:17 +0000,,,86,100% (27/27),100% (27/27),100% (27/27),Microsoft launches Xbox Music on Web for free http://t.co/saiDFuszVr,"Attention: Apple, Microsoft, Google, and other tech companies. your products are not impressive until you release holograms",http://t.co/YflgR9uPxo  microsoft access 2007,"@Opn01 Well he's a guy from Microsoft, so I doubt he'd wanna blurt something like that out! @RyougaSaotome","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zvimDf4IRt","New post: ""Microsoft expands Xbox Music service to Web and devices"" http://t.co/vnJIbQyOWu",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/8U4f5KB8Ow",my dad got me open office which is probably the ghetto version of microsoft office oh,Microsoft launches Xbox Music on Web for free http://t.co/SdEmkFSFvK,1,negative,Choice5,Choice2,Choice3,Choice3,Choice5,Choice5,Choice5,Choice3,Choice5,Choice4,GOOD ATTEMPT,,
29BMOFXRDS4II5J4R8OJOM11CJZTW9,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:31 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:31 GMT 2013,,,2UKSZVXX2Q450YPW2J7NRW1N0S5P76,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:31:35 GMT 2013,Wed Sep 18 06:32:19 GMT 2013,Wed Sep 18 14:32:19 GMT 2013,2013/09/18 14:35:17 +0000,,,44,100% (27/27),100% (27/27),100% (27/27),Microsoft launches Xbox Music on Web for free http://t.co/saiDFuszVr,"Attention: Apple, Microsoft, Google, and other tech companies. your products are not impressive until you release holograms",http://t.co/YflgR9uPxo  microsoft access 2007,"@Opn01 Well he's a guy from Microsoft, so I doubt he'd wanna blurt something like that out! @RyougaSaotome","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zvimDf4IRt","New post: ""Microsoft expands Xbox Music service to Web and devices"" http://t.co/vnJIbQyOWu",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Xbox Music launches on iOS and Android, free streaming on the web: Microsoft is expanding its Xbox Music servi... http://t.co/8U4f5KB8Ow",my dad got me open office which is probably the ghetto version of microsoft office oh,Microsoft launches Xbox Music on Web for free http://t.co/SdEmkFSFvK,1,negative,Choice5,Choice2,Choice3,Choice4,Choice5,Choice5,Choice5,Choice3,Choice5,Choice4,,,
